Time (ms),y target (mm),y tip (mm)
43468,-0.1601876,-0.07383639
43494,-0.1734396,-0.07435074
43519,-0.1896645,-0.07070029
43544,-0.1896645,-0.07070029
43569,-0.1962752,-0.06873135
43594,-0.2032463,-0.06784639
43619,-0.209433,-0.06878231
43644,-0.2145501,-0.07292057
43669,-0.2172859,-0.0778387
43694,-0.2192453,-0.08499939
43719,-0.2192453,-0.08499939
43744,-0.2205444,-0.09220733
43769,-0.2205504,-0.09825931
43794,-0.2208922,-0.1014835
43819,-0.2208427,-0.1070372
43844,-0.2211339,-0.1120037
43869,-0.2217411,-0.1204984
43894,-0.2217411,-0.1204984
43919,-0.2228065,-0.133411
43944,-0.2228065,-0.133411
43969,-0.2226613,-0.140038
43994,-0.2229759,-0.1416798
44019,-0.2231685,-0.1403232
Time (ms),y target (mm),y tip (mm)
0,-0.146123,-0.07869837
25,-0.146123,-0.07869837
50,-0.1405289,-0.07872201
75,-0.1405289,-0.07872201
100,-0.1378224,-0.07873564
125,-0.1370044,-0.07969038
150,-0.1368842,-0.08091916
175,-0.1387981,-0.08500184
200,-0.1387981,-0.08500184
225,-0.1421783,-0.09031956
250,-0.1421783,-0.09031956
275,-0.1473288,-0.09297928
300,-0.1538943,-0.09535373
325,-0.1619731,-0.09741737
350,-0.1695873,-0.09971208
375,-0.1695873,-0.09971208
400,-0.1808968,-0.1032385
425,-0.1962976,-0.1081451
450,-0.2088173,-0.1113021
475,-0.214824,-0.112259
501,-0.2273923,-0.1158808
525,-0.2273923,-0.1158808
550,-0.2415666,-0.1189853
575,-0.2495649,-0.1211853
600,-0.2495649,-0.1211853
625,-0.2596497,-0.1238948
650,-0.2665921,-0.1259363
675,-0.274603,-0.1284734
700,-0.2793058,-0.1302142
725,-0.2835738,-0.1318201
755,-0.2886511,-0.1323394
786,-0.2913871,-0.1342156
812,-0.2917704,-0.1362802
837,-0.2917704,-0.1362802
861,-0.2885546,-0.1369064
886,-0.2835845,-0.1374666
911,-0.2785216,-0.1373446
936,-0.2727962,-0.1374928
961,-0.2651168,-0.1372284
986,-0.2529625,-0.1371932
1011,-0.2529625,-0.1371932
1036,-0.2384406,-0.1370372
1061,-0.2186898,-0.137407
1086,-0.2186898,-0.137407
1111,-0.2017116,-0.1374302
1136,-0.1788994,-0.1373224
1161,-0.1788994,-0.1373224
1186,-0.1597618,-0.137727
1211,-0.1447517,-0.1378193
1236,-0.1255578,-0.1375552
1261,-0.1255578,-0.1375552
1286,-0.1002313,-0.1376043
1311,-0.08086235,-0.1375099
1336,-0.06712069,-0.1372118
1361,-0.04626818,-0.1341993
1386,-0.04626818,-0.1341993
1412,-0.02756406,-0.1311433
1437,-0.01136787,-0.128051
1462,0.009229518,-0.1252885
1487,0.02350814,-0.1251176
1512,0.03925613,-0.123636
1537,0.06007374,-0.1207772
1562,0.0729709,-0.1185737
1587,0.0729709,-0.1185737
1612,0.09002959,-0.1151846
1637,0.1061869,-0.1121123
1662,0.1213312,-0.1070451
1687,0.131817,-0.1051471
1712,0.1385026,-0.102998
1737,0.1517032,-0.0983741
1762,0.1613361,-0.0946205
1787,0.1613361,-0.0946205
1812,0.170152,-0.08910376
1837,0.1788894,-0.08150217
1862,0.1788894,-0.08150217
1887,0.1819034,-0.07510294
1912,0.1804263,-0.07061394
1937,0.1764942,-0.06596126
1962,0.1701027,-0.06111614
1987,0.161267,-0.05593597
2012,0.1490773,-0.04943677
2039,0.1389973,-0.04222143
2063,0.1389973,-0.04222143
2088,0.1259783,-0.03354872
2113,0.1176288,-0.02892558
2138,0.10691,-0.0221442
2163,0.10691,-0.0221442
2188,0.09355393,-0.0118453
2213,0.083159,-0.006796057
2238,0.06904387,-0.004125139
2263,0.06904387,-0.004125139
2288,0.05762758,-0.006355377
2313,0.03937661,-0.009666986
2338,0.03937661,-0.009666986
2363,0.02651823,-0.009502396
2388,0.01272509,-0.0080154
2413,0.001422991,-0.006910011
2438,-0.01132036,-0.006732539
2463,-0.02942381,-0.007910564
2488,-0.04441539,-0.008600654
2513,-0.04441539,-0.008600654
2538,-0.06917481,-0.01108889
2563,-0.08087558,-0.01438801
2588,-0.09825535,-0.02200785
2613,-0.09825535,-0.02200785
2638,-0.1128699,-0.03075094
2664,-0.1237995,-0.03735194
2688,-0.141606,-0.04626228
2713,-0.1522162,-0.05058207
2738,-0.1650437,-0.05476629
2763,-0.1650437,-0.05476629
2788,-0.1788397,-0.05861925
2813,-0.1917066,-0.06246466
2838,-0.1917066,-0.06246466
2863,-0.2113696,-0.06885809
2888,-0.2255633,-0.07377805
2913,-0.2255633,-0.07377805
2938,-0.2387622,-0.07810489
2963,-0.2448564,-0.08124093
2988,-0.2495855,-0.0845208
3013,-0.2515153,-0.08696984
3038,-0.2501363,-0.09174863
3063,-0.2501363,-0.09174863
3088,-0.248083,-0.09735051
3113,-0.2425298,-0.1025051
3138,-0.2381058,-0.107609
3163,-0.2328587,-0.1114853
3188,-0.2231464,-0.1159521
3213,-0.21617,-0.1185522
3243,-0.2077529,-0.121435
3268,-0.2077529,-0.121435
3295,-0.1926346,-0.1274092
3319,-0.1926346,-0.1274092
3346,-0.1745914,-0.1335332
3370,-0.1544999,-0.1388643
3395,-0.1414596,-0.1397784
3420,-0.1210953,-0.1384369
3445,-0.1210953,-0.1384369
3470,-0.09425557,-0.135484
3495,-0.09425557,-0.135484
3520,-0.06942835,-0.1327408
3545,-0.04952212,-0.1291954
3570,-0.04952212,-0.1291954
3595,-0.02707466,-0.1229417
3620,-0.009397837,-0.1158355
3645,0.008782787,-0.1098184
3670,0.008782787,-0.1098184
3695,0.02486436,-0.1059908
3721,0.04248713,-0.1043075
3745,0.04248713,-0.1043075
3770,0.06282551,-0.1035547
3795,0.0795545,-0.100982
3820,0.0795545,-0.100982
3845,0.09511518,-0.09693076
3870,0.1068908,-0.09255196
3895,0.1172705,-0.08715989
3920,0.125552,-0.0822394
3945,0.1399125,-0.07537985
3970,0.1399125,-0.07537985
3995,0.1494227,-0.06910913
4020,0.1494227,-0.06910913
4045,0.1498407,-0.06530445
4070,0.1449078,-0.06169155
4095,0.1342908,-0.05524179
4120,0.1238524,-0.04974889
4146,0.1238524,-0.04974889
4170,0.1096738,-0.04200495
4195,0.09495617,-0.03433419
4221,0.08218543,-0.02649778
4246,0.08218543,-0.02649778
4270,0.06074987,-0.01566664
4295,0.0490023,-0.008834226
4320,0.03200524,-0.004452389
4345,0.03200524,-0.004452389
4370,0.01063691,-0.005547086
4395,-0.006078065,-0.009083771
4420,-0.01631643,-0.01013105
4445,-0.02530644,-0.009833518
4470,-0.02530644,-0.009833518
4495,-0.04118917,-0.009921255
4520,-0.05442584,-0.01427432
4545,-0.06551093,-0.02181361
4570,-0.06551093,-0.02181361
4595,-0.08253942,-0.03544488
4620,-0.09306321,-0.0421138
4645,-0.1117903,-0.04988233
4670,-0.1117903,-0.04988233
4695,-0.1250649,-0.05387886
4720,-0.1390187,-0.0577416
4745,-0.1390187,-0.0577416
4770,-0.1575163,-0.0645629
4795,-0.1696294,-0.06985693
4820,-0.1800974,-0.0733658
4845,-0.1800974,-0.0733658
4870,-0.1946113,-0.07537994
4895,-0.2049999,-0.07595662
4920,-0.2049999,-0.07595662
4945,-0.2127818,-0.07715771
4970,-0.2235881,-0.08079759
4995,-0.2235881,-0.08079759
5021,-0.2321158,-0.08612378
5045,-0.2321158,-0.08612378
5070,-0.2380541,-0.09212467
5095,-0.2415593,-0.09640555
5121,-0.2411608,-0.09981313
5145,-0.2411608,-0.09981313
5171,-0.2371697,-0.1063637
5196,-0.2318626,-0.1166056
5220,-0.2318626,-0.1166056
5245,-0.222776,-0.1288298
5271,-0.2126985,-0.1379787
5295,-0.2126985,-0.1379787
5320,-0.1970747,-0.1427884
5345,-0.1837828,-0.140387
5370,-0.1711146,-0.1367286
5395,-0.1711146,-0.1367286
5420,-0.1506486,-0.1341626
5445,-0.1312707,-0.1355911
5471,-0.1312707,-0.1355911
5495,-0.1135688,-0.1381149
5520,-0.097726,-0.1390679
5545,-0.07683215,-0.13881
5570,-0.05612314,-0.1351991
5595,-0.05612314,-0.1351991
5620,-0.03218877,-0.126823
5645,-0.01687431,-0.1227516
5670,-0.01687431,-0.1227516
5696,0.02061062,-0.1136547
5720,0.02061062,-0.1136547
5745,0.03449881,-0.1125489
5771,0.05063788,-0.1116187
5797,0.06431597,-0.1090253
5822,0.07995537,-0.1050841
5846,0.07995537,-0.1050841
5871,0.09664354,-0.09838746
5896,0.110295,-0.09194221
5921,0.1205459,-0.08714991
5946,0.1328092,-0.0824694
5971,0.1397855,-0.07964461
5996,0.1397855,-0.07964461
6021,0.149553,-0.07669002
6046,0.1581849,-0.07212278
6071,0.1616155,-0.06841397
6096,0.1616155,-0.06841397
6121,0.1631483,-0.06252391
6146,0.1606334,-0.05431233
6171,0.1507824,-0.0474769
6197,0.1507824,-0.0474769
6222,0.137069,-0.0394768
6246,0.1220385,-0.03347529
6272,0.1220385,-0.03347529
6296,0.1081508,-0.02577536
6321,0.09259295,-0.01589262
6347,0.07252504,-0.004746479
6372,0.07252504,-0.004746479
6398,0.05967442,-0.002300033
6424,0.03489656,-0.006953743
6448,0.03489656,-0.006953743
6474,0.02382814,-0.009618563
6499,0.007675532,-0.01052045
6523,-0.006598174,-0.008180794
6548,-0.02542809,-0.006157867
6573,-0.03231305,-0.005939339
6598,-0.04698752,-0.008657525
6623,-0.04698752,-0.008657525
6648,-0.064293,-0.01579626
6673,-0.07366204,-0.02312927
6699,-0.09012084,-0.03250372
6723,-0.1046735,-0.03952685
6748,-0.1046735,-0.03952685
6773,-0.1197638,-0.04410905
6798,-0.1297604,-0.04747837
6823,-0.1386286,-0.05205911
6849,-0.149884,-0.05887792
6873,-0.1580984,-0.06730901
6898,-0.1661408,-0.07223825
6923,-0.1661408,-0.07223825
6948,-0.176264,-0.07577263
6973,-0.1832187,-0.07679936
6998,-0.1971901,-0.07693829
7023,-0.1971901,-0.07693829
7048,-0.2061114,-0.07729257
7073,-0.2156169,-0.07960968
7098,-0.2224483,-0.08380327
7123,-0.2224483,-0.08380327
7148,-0.2270044,-0.08876193
7173,-0.2282187,-0.0924978
7198,-0.2270048,-0.09603263
7224,-0.2270048,-0.09603263
7248,-0.2206398,-0.1013219
7273,-0.212457,-0.1057878
7298,-0.2054175,-0.1100535
7324,-0.1970531,-0.1157786
7348,-0.1789759,-0.1265105
7374,-0.1789759,-0.1265105
7398,-0.1613406,-0.135545
7423,-0.1430272,-0.1420119
7448,-0.122814,-0.1420918
7474,-0.122814,-0.1420918
7498,-0.1048157,-0.1384867
7523,-0.0859428,-0.1340705
7548,-0.07660289,-0.1320444
7573,-0.06802493,-0.1309552
7598,-0.04897364,-0.1285695
7624,-0.03526006,-0.1267014
7648,-0.02327882,-0.1262028
7674,-0.006551628,-0.1226368
7698,0.005484052,-0.1192054
7724,0.02147694,-0.1138831
7749,0.02147694,-0.1138831
7774,0.03773263,-0.105186
7799,0.04911875,-0.1005749
7824,0.06064243,-0.09550023
7849,0.0721004,-0.09028012
7873,0.08636621,-0.0856566
7898,0.09674966,-0.08298135
7923,0.1069046,-0.08088408
7949,0.1069046,-0.08088408
7973,0.1201479,-0.07842287
7998,0.1329762,-0.07514384
8024,0.1395913,-0.07275453
8048,0.1521395,-0.06693038
8074,0.162757,-0.06095042
8098,0.173341,-0.05419861
8123,0.173341,-0.05419861
8148,0.1818447,-0.04834656
8173,0.1867624,-0.04402987
8199,0.1858816,-0.0402928
8224,0.1858816,-0.0402928
8249,0.1717532,-0.02852472
8274,0.1717532,-0.02852472
8299,0.1536517,-0.01577326
8323,0.1409083,-0.008083901
8349,0.1278789,-0.002300076
8374,0.1278789,-0.002300076
8399,0.1150045,-0.003616268
8423,0.1007222,-0.00841798
8449,0.0812253,-0.01064864
8475,0.0812253,-0.01064864
8500,0.06153959,-0.008697734
8525,0.04199456,-0.006400581
8550,0.02932203,-0.005968174
8575,0.01307249,-0.006512389
8599,-0.003237378,-0.007996881
8625,-0.003237378,-0.007996881
8651,-0.01624047,-0.008595604
8676,-0.01624047,-0.008595604
8701,-0.04091434,-0.009401967
8726,-0.05432906,-0.01395332
8751,-0.07524793,-0.02609976
8775,-0.07524793,-0.02609976
8800,-0.08469424,-0.03397536
8826,-0.1038776,-0.04380982
8851,-0.1038776,-0.04380982
8877,-0.116138,-0.04851501
8902,-0.1338778,-0.05387698
8927,-0.1464822,-0.05816486
8952,-0.1464822,-0.05816486
8977,-0.1587982,-0.06516735
9002,-0.169368,-0.07061807
9027,-0.1763814,-0.07320587
9052,-0.189194,-0.07406854
9077,-0.189194,-0.07406854
9102,-0.2003835,-0.07329017
9127,-0.2101104,-0.07224062
9152,-0.2155468,-0.07278199
9177,-0.2174794,-0.07603565
9202,-0.2153721,-0.0800074
9227,-0.2153721,-0.0800074
9252,-0.2083595,-0.08606587
9277,-0.202448,-0.09070092
9302,-0.1911896,-0.09895664
9327,-0.1911896,-0.09895664
9352,-0.178601,-0.1049593
9377,-0.1687055,-0.1103647
9402,-0.1553052,-0.1191625
9427,-0.1390121,-0.1281906
9452,-0.1390121,-0.1281906
9477,-0.1244297,-0.1368971
9502,-0.1087733,-0.1417304
9527,-0.09617521,-0.1412161
9552,-0.08136065,-0.1371392
9577,-0.08136065,-0.1371392
9602,-0.06952944,-0.133081
9627,-0.05405589,-0.1287636
9652,-0.03730959,-0.1248462
9677,-0.02527275,-0.1227843
9702,-0.02527275,-0.1227843
9727,-0.01247477,-0.1198054
9752,0.008245865,-0.1136326
9777,0.02017131,-0.1073273
9802,0.0319909,-0.09955087
9827,0.04981634,-0.08832326
9852,0.04981634,-0.08832326
9877,0.066109,-0.07872553
9902,0.07953838,-0.07395402
9927,0.09915105,-0.06986016
9952,0.1120354,-0.06864499
9977,0.1230321,-0.06776984
10002,0.1230321,-0.06776984
10027,0.1409015,-0.06313457
10052,0.1409015,-0.06313457
10077,0.1496016,-0.05748978
10102,0.1529561,-0.0523514
10127,0.1543004,-0.04698845
10152,0.1543004,-0.04698845
10177,0.1482188,-0.04532171
10204,0.1377643,-0.04324904
10229,0.1255051,-0.03874667
10255,0.1169394,-0.03409873
10280,0.09390786,-0.01935106
10306,0.09390786,-0.01935106
10331,0.07547607,-0.007268213
10356,0.07547607,-0.007268213
10382,0.04590893,-0.001516264
10407,0.02841799,-0.00558579
10432,0.01857192,0.002115726
10457,0.004914636,-0.01046168
10482,-0.008782908,-0.008824822
10507,-0.008782908,-0.008824822
10532,-0.02272643,-0.006730299
10557,-0.03749767,-0.006875572
10582,-0.05968088,-0.01500528
10607,-0.07443205,-0.02360889
10632,-0.08710626,-0.03444837
10657,-0.08710626,-0.03444837
10682,-0.09992281,-0.04229048
10707,-0.1087719,-0.04577979
10732,-0.118684,-0.04919849
10757,-0.1294811,-0.05312116
10782,-0.1294811,-0.05312116
10807,-0.1398973,-0.06023305
10832,-0.1559259,-0.06771624
10858,-0.1658208,-0.07335054
10883,-0.1658208,-0.07335054
10908,-0.1831578,-0.07571794
10933,-0.1953255,-0.07423218
10958,-0.2044626,-0.07246186
10983,-0.2123648,-0.07152693
11008,-0.2202082,-0.07333456
11033,-0.2202082,-0.07333456
11059,-0.2254159,-0.07846695
11084,-0.2257503,-0.0834589
11109,-0.2237373,-0.08989563
11134,-0.2181215,-0.09646524
11159,-0.2181215,-0.09646524
11184,-0.2095439,-0.1007806
11209,-0.2012939,-0.1051033
11234,-0.1875041,-0.1132502
11259,-0.1875041,-0.1132502
11284,-0.1721727,-0.1208306
11309,-0.1545654,-0.1297853
11334,-0.1372809,-0.1379091
11359,-0.1372809,-0.1379091
11384,-0.1146122,-0.1422805
11409,-0.09928758,-0.1406167
11434,-0.08015542,-0.1380491
11459,-0.07143024,-0.1367822
11484,-0.05417477,-0.1321647
11509,-0.04120122,-0.1311938
11534,-0.04120122,-0.1311938
11559,-0.02134056,-0.128507
11584,-0.002701782,-0.1267461
11609,0.01277145,-0.1224133
11634,0.03102696,-0.1156618
11659,0.04344511,-0.1090994
11684,0.04344511,-0.1090994
11709,0.06555248,-0.09513752
11734,0.06555248,-0.09513752
11759,0.0793571,-0.08847497
11784,0.09710693,-0.08396121
11809,0.1073023,-0.0826441
11834,0.1073023,-0.0826441
11859,0.1229859,-0.08031233
11884,0.1326964,-0.07846083
11909,0.1326964,-0.07846083
11934,0.1522231,-0.06898204
11959,0.1522231,-0.06898204
11984,0.1611962,-0.06152799
12009,0.1655116,-0.05467873
12034,0.1681664,-0.0495646
12059,0.1674708,-0.04674929
12084,0.1583829,-0.04333457
12109,0.1583829,-0.04333457
12134,0.1439313,-0.03847167
12159,0.1317967,-0.03315279
12184,0.1202247,-0.02616017
12212,0.1202247,-0.02616017
12237,0.1202247,-0.02616017
12262,0.07612612,-0.005018475
12287,0.05826236,-0.002468506
12312,0.04289328,-0.004452519
12337,0.02255072,-0.008825532
12362,0.02255072,-0.008825532
12387,0.001368755,-0.01040545
12412,-0.02374155,-0.008969177
12437,-0.03622574,-0.007024832
12462,-0.04751577,-0.005481809
12487,-0.06380268,-0.00661638
12512,-0.07559949,-0.009627968
12537,-0.07559949,-0.009627968
12562,-0.09263773,-0.0196497
12587,-0.1041868,-0.02638914
12612,-0.1202635,-0.03665517
12637,-0.1306337,-0.04089291
12662,-0.1397731,-0.04456665
12687,-0.1481,-0.0491863
12712,-0.1481,-0.0491863
12737,-0.1583297,-0.05596055
12762,-0.165994,-0.06461347
12787,-0.165994,-0.06461347
12812,-0.1745261,-0.07361878
12837,-0.1807221,-0.07622993
12862,-0.1874894,-0.07585557
12887,-0.1978325,-0.07386731
12912,-0.2057901,-0.07244721
12937,-0.2146121,-0.07240281
12962,-0.2202431,-0.07333892
12987,-0.22964,-0.07787792
13012,-0.22964,-0.07787792
13037,-0.236645,-0.08423746
13062,-0.2398048,-0.09060112
13087,-0.2392413,-0.09635942
13112,-0.2392413,-0.09635942
13137,-0.234693,-0.1000277
13162,-0.2302062,-0.1035202
13187,-0.2252026,-0.1071515
13212,-0.2122266,-0.1196464
13237,-0.2122266,-0.1196464
13262,-0.1973958,-0.1289792
13287,-0.1839052,-0.1366155
13312,-0.159287,-0.1428804
13337,-0.159287,-0.1428804
13362,-0.1414143,-0.1420479
13387,-0.1210456,-0.1371824
13412,-0.1082289,-0.1349696
13437,-0.09022474,-0.134156
13462,-0.09022474,-0.134156
13487,-0.06780523,-0.1359571
13512,-0.0562289,-0.137376
13537,-0.03958123,-0.1358324
13562,-0.03171113,-0.1337589
13587,-0.03171113,-0.1337589
13612,-0.008458627,-0.1246303
13637,0.006024416,-0.1174444
13662,0.01671836,-0.1121192
13687,0.02778852,-0.1056656
13712,0.02778852,-0.1056656
13737,0.04482304,-0.09914882
13762,0.05514254,-0.09552627
13787,0.0681904,-0.09087367
13812,0.0681904,-0.09087367
13837,0.0825384,-0.087244
13862,0.09389512,-0.08361146
13887,0.1052416,-0.07994236
13912,0.1116709,-0.07768377
13937,0.1212148,-0.07251769
13962,0.1278516,-0.0679374
13987,0.1278516,-0.0679374
14012,0.1365836,-0.06258033
14037,0.1365836,-0.06258033
14062,0.1442158,-0.05398427
14087,0.1427681,-0.04804818
14112,0.1427681,-0.04804818
14137,0.1355984,-0.04354183
14162,0.1268399,-0.03898157
14187,0.1098331,-0.02876537
14212,0.1098331,-0.02876537
14237,0.09168488,-0.01681622
14262,0.079966,-0.009311535
14287,0.079966,-0.009311535
14312,0.05689392,-0.002944744
14337,0.04112639,-0.00357461
14362,0.01461462,-0.00826158
14387,0.001282868,-0.00985522
14412,0.001282868,-0.00985522
14437,-0.01559495,-0.009368584
14462,-0.03746327,-0.007667996
14487,-0.05152715,-0.009018049
14512,-0.0692188,-0.01625385
14537,-0.0692188,-0.01625385
14562,-0.08758772,-0.02809387
14589,-0.09978515,-0.03676885
14614,-0.1153564,-0.04517562
14639,-0.1269462,-0.05039416
14664,-0.1269462,-0.05039416
14689,-0.13741,-0.05337849
14714,-0.149602,-0.05714685
14739,-0.1565884,-0.06135676
14764,-0.1630964,-0.06813167
14789,-0.170849,-0.07208933
14814,-0.1823521,-0.07431053
14839,-0.1823521,-0.07431053
14864,-0.1922081,-0.07457912
14889,-0.2013438,-0.07471213
14914,-0.2095811,-0.07464932
14939,-0.217484,-0.07564552
14964,-0.2263262,-0.07927886
14989,-0.2263262,-0.07927886
15014,-0.2327741,-0.0844698
15039,-0.2345608,-0.0901721
15064,-0.230375,-0.09680994
15089,-0.230375,-0.09680994
15114,-0.2230643,-0.1016537
15139,-0.2186766,-0.1036309
15164,-0.2078637,-0.1118707
15189,-0.1937483,-0.1207285
15214,-0.1780956,-0.1292649
15239,-0.1780956,-0.1292649
15264,-0.1633862,-0.134917
15289,-0.1409582,-0.1410558
15314,-0.1409582,-0.1410558
15339,-0.1227838,-0.1408194
15364,-0.1108827,-0.1389383
15389,-0.0986983,-0.1364521
15414,-0.07972869,-0.1330368
15439,-0.06663585,-0.1301982
15464,-0.04967625,-0.1276266
15489,-0.04967625,-0.1276266
15514,-0.02719728,-0.1220787
15539,-0.01097923,-0.1180836
15564,-0.01097923,-0.1180836
15589,0.01710365,-0.1125514
15614,0.04011551,-0.1079682
15639,0.04930113,-0.1054636
15664,0.04930113,-0.1054636
15689,0.06709967,-0.09707376
15714,0.07976479,-0.0891033
15739,0.07976479,-0.0891033
15764,0.09461869,-0.07975191
15789,0.1060146,-0.0739246
15814,0.1060146,-0.0739246
15839,0.1184279,-0.06988641
15864,0.1273203,-0.06766684
15889,0.137377,-0.06479479
15914,0.137377,-0.06479479
15939,0.1491309,-0.05849903
15964,0.1536452,-0.05290597
15989,0.1536452,-0.05290597
16014,0.1532811,-0.04723053
16039,0.1532811,-0.04723053
16064,0.1420759,-0.04202625
16089,0.1271043,-0.03502987
16114,0.1176444,-0.03035658
16139,0.1176444,-0.03035658
16164,0.08860919,-0.01359911
16189,0.08860919,-0.01359911
16215,0.06450645,-0.003325521
16240,0.03602588,-0.003312576
16265,0.03602588,-0.003312576
16290,0.002176261,-0.008733407
16315,-0.0165933,-0.01050049
16340,-0.0165933,-0.01050049
16365,-0.03884609,-0.008248813
16390,-0.05286146,-0.006795373
16415,-0.06629834,-0.009088648
16440,-0.07714538,-0.01705662
16465,-0.07714538,-0.01705662
16490,-0.0912119,-0.02777321
16516,-0.1036633,-0.03920636
16541,-0.1036633,-0.03920636
16566,-0.1128973,-0.04426064
16591,-0.1200208,-0.04724889
16616,-0.1313868,-0.05209306
16641,-0.1313868,-0.05209306
16666,-0.1504208,-0.06574567
16691,-0.1504208,-0.06574567
16716,-0.1596292,-0.07294706
16741,-0.1660441,-0.07599724
16766,-0.1660441,-0.07599724
16791,-0.1739647,-0.07631695
16816,-0.1804674,-0.07306883
16841,-0.1860114,-0.07068499
16866,-0.1930057,-0.06981669
16891,-0.2029912,-0.07214708
16916,-0.2029912,-0.07214708
16941,-0.2149996,-0.08059928
16966,-0.2236145,-0.08871295
16991,-0.2236145,-0.08871295
17016,-0.2318187,-0.09852865
17041,-0.2353159,-0.1044028
17066,-0.2344787,-0.1081279
17091,-0.2318556,-0.1126004
17117,-0.2259152,-0.1204365
17141,-0.2259152,-0.1204365
17166,-0.2161804,-0.1279021
17191,-0.2034207,-0.1362765
17216,-0.2034207,-0.1362765
17241,-0.1881537,-0.1417151
17266,-0.1702079,-0.1412596
17291,-0.1501986,-0.1380402
17316,-0.1303205,-0.1355228
17341,-0.1141385,-0.1348138
17366,-0.1141385,-0.1348138
17391,-0.0977207,-0.1354502
17416,-0.07327209,-0.1380555
17441,-0.05429894,-0.1385185
17466,-0.04116532,-0.1368848
17491,-0.04116532,-0.1368848
17516,-0.02164195,-0.1310849
17541,-0.009808465,-0.1271549
17566,-0.009808465,-0.1271549
17591,0.005057244,-0.1208675
17616,0.02578773,-0.1133677
17641,0.02578773,-0.1133677
17666,0.03842438,-0.1077669
17691,0.04878521,-0.1029579
17716,0.06126504,-0.09635901
17741,0.07157104,-0.09147677
17766,0.07157104,-0.09147677
17791,0.09708532,-0.08337978
17816,0.1090515,-0.08098897
17841,0.1090515,-0.08098897
17866,0.1204352,-0.07777523
17891,0.1279959,-0.07505298
17916,0.1365619,-0.07072882
17941,0.1391216,-0.06631353
17966,0.1391216,-0.06631353
17991,0.1380473,-0.05889691
18016,0.1227277,-0.05019308
18041,0.1156725,-0.04800047
18066,0.09998614,-0.04358164
18091,0.09998614,-0.04358164
18116,0.08739157,-0.03988016
18141,0.07783524,-0.03558685
18166,0.05986007,-0.02473252
18192,0.04534799,-0.01373432
18216,0.04534799,-0.01373432
18241,0.020915,-0.003010358
18266,0.005195239,-0.001554454
18291,-0.005899256,-0.003828796
18316,-0.01956795,-0.007803187
18341,-0.03699933,-0.01230353
18366,-0.03699933,-0.01230353
18391,-0.04751582,-0.01747556
18416,-0.06080418,-0.02279017
18441,-0.07808398,-0.03034808
18466,-0.07808398,-0.03034808
18491,-0.09443621,-0.03816162
18516,-0.1097019,-0.04504947
18541,-0.1158406,-0.04829681
18566,-0.128626,-0.05496257
18591,-0.1432191,-0.06083848
18616,-0.1432191,-0.06083848
18641,-0.1588144,-0.06792176
18666,-0.1667616,-0.07099373
18691,-0.1748454,-0.07303442
18716,-0.1859605,-0.07369687
18741,-0.1927625,-0.07310297
18766,-0.1996067,-0.07253225
18791,-0.207802,-0.07260695
18816,-0.207802,-0.07260695
18841,-0.2189893,-0.07500969
18866,-0.2248816,-0.07843303
18891,-0.2357777,-0.08722822
18916,-0.2357777,-0.08722822
18941,-0.240895,-0.09144249
18966,-0.245794,-0.09685097
18991,-0.2487937,-0.1026521
19017,-0.2487937,-0.1026521
19042,-0.2454516,-0.1098762
19069,-0.2416102,-0.1176107
19094,-0.2316852,-0.1285702
19119,-0.2249208,-0.1351831
19144,-0.2249208,-0.1351831
19169,-0.2136822,-0.1412359
19194,-0.2001324,-0.1419089
19220,-0.2001324,-0.1419089
19245,-0.1791577,-0.1377006
19270,-0.1791577,-0.1377006
19295,-0.1486098,-0.1348195
19320,-0.125469,-0.1366275
19345,-0.125469,-0.1366275
19370,-0.107587,-0.1384548
19395,-0.08869843,-0.1393398
19420,-0.06993376,-0.1368829
19445,-0.05696215,-0.1321577
19470,-0.05696215,-0.1321577
19495,-0.04459966,-0.126691
19520,-0.03589381,-0.1222053
19545,-0.02715503,-0.1188963
19570,-0.01484138,-0.1160281
19595,-0.0004319893,-0.1132303
19620,-0.0004319893,-0.1132303
19645,0.01175768,-0.1104812
19670,0.03008942,-0.10389
19695,0.0435971,-0.09715278
19726,0.06014733,-0.08603963
19751,0.0737035,-0.07629114
19776,0.0737035,-0.07629114
19801,0.0892897,-0.06983081
19826,0.09923959,-0.06697046
19851,0.1134257,-0.06560908
19877,0.1305805,-0.06464141
19902,0.1305805,-0.06464141
19927,0.1441684,-0.06213427
19952,0.151492,-0.05840663
19977,0.1535252,-0.05423665
20002,0.1505334,-0.04920634
20028,0.1369799,-0.04639404
20053,0.1369799,-0.04639404
20078,0.1075259,-0.0408769
20103,0.0867737,-0.0335155
20128,0.0867737,-0.0335155
20153,0.05921834,-0.02127581
20178,0.03731847,-0.0105092
20203,0.03731847,-0.0105092
20228,0.01602403,-0.00341137
20253,0.003642068,-0.002370172
20278,-0.01685545,-0.005656176
20303,-0.01685545,-0.005656176
20328,-0.03605658,-0.01056493
20353,-0.04908158,-0.01237639
20378,-0.06700429,-0.01556338
20403,-0.08209552,-0.02251436
20428,-0.09977666,-0.03202563
20453,-0.09977666,-0.03202563
20478,-0.1132695,-0.04135548
20503,-0.1251588,-0.04858557
20528,-0.1374204,-0.05328467
20553,-0.1463334,-0.05728642
20578,-0.1591503,-0.06206222
20603,-0.1591503,-0.06206222
20628,-0.169685,-0.06595261
